TSA	06/01/2020	06/02/2020	06/03/2020	06/04/2020	06/05/2020	06/06/2020	06/07/2020	06/08/2020	06/09/2020	06/10/2020	06/11/2020	06/12/2020	06/13/2020	06/14/2020	06/15/2020	06/16/2020	06/17/2020	06/18/2020	06/19/2020	06/20/2020	06/21/2020	06/22/2020	06/23/2020	06/24/2020	06/25/2020	06/26/2020	06/27/2020	06/28/2020	06/29/2020	06/30/2020	07/01/2020	07/02/2020	07/03/2020	07/04/2020	07/05/2020	07/06/2020	07/07/2020	07/08/2020	07/09/2020	07/10/2020	07/11/2020	07/12/2020	07/13/2020	07/14/2020	07/15/2020	07/16/2020	07/17/2020	07/18/2020	07/19/2020	07/20/2020	07/21/2020	07/22/2020	07/23/2020	07/24/2020	07/25/2020	07/26/2020	07/27/2020	07/28/2020	07/29/2020	07/30/2020	07/31/2020	08/01/2020	08/02/2020	08/03/2020	08/04/2020	08/05/2020	08/06/2020	08/07/2020	08/08/2020	08/09/2020	08/10/2020	08/11/2020	08/12/2020	08/13/2020	08/14/2020	08/15/2020	08/16/2020	08/17/2020	08/18/2020	08/19/2020	08/20/2020	08/21/2020	08/22/2020	08/23/2020	08/24/2020	08/25/2020	08/26/2020	08/27/2020	08/28/2020	08/29/2020	08/30/2020	08/31/2020	09/01/2020	09/02/2020	09/03/2020	09/04/2020	09/05/2020	09/06/2020	09/07/2020	09/08/2020	09/09/2020	09/10/2020	09/11/2020	09/12/2020	09/13/2020	09/14/2020	09/15/2020	09/16/2020	09/17/2020	09/18/2020	09/19/2020	09/20/2020	09/21/2020	09/22/2020	09/23/2020	09/24/2020	09/25/2020	09/26/2020	09/27/2020	09/28/2020	09/29/2020	09/30/2020	10/01/2020	10/02/2020	10/03/2020	10/04/2020	10/05/2020	10/06/2020	10/07/2020	10/08/2020	10/09/2020	10/10/2020	10/11/2020	10/12/2020	10/13/2020	10/14/2020	10/15/2020	10/16/2020	10/17/2020	10/18/2020	10/19/2020	10/20/2020	10/21/2020	10/22/2020	10/23/2020	10/24/2020	10/25/2020	10/26/2020	10/27/2020	10/28/2020	10/29/2020	10/30/2020	10/31/2020	11/01/2020	11/02/2020	11/03/2020	11/04/2020	11/05/2020	11/06/2020	11/07/2020	11/08/2020	11/09/2020	11/10/2020	11/11/2020	11/12/2020	11/13/2020	11/14/2020	11/15/2020	11/16/2020	11/17/2020	11/18/2020	11/19/2020	11/20/2020	11/21/2020	11/22/2020	11/23/2020	11/24/2020	11/25/2020	11/26/2020	11/27/2020	11/28/2020	11/29/2020	11/30/2020	12/01/2020	12/02/2020	12/03/2020	12/04/2020	12/05/2020	12/06/2020	12/07/2020	12/08/2020	12/09/2020	12/10/2020	12/11/2020	12/12/2020	12/13/2020	12/14/2020	12/15/2020	12/16/2020	12/17/2020	12/18/2020	12/19/2020	12/20/2020	12/21/2020	12/22/2020	12/23/2020	12/24/2020	12/25/2020	12/26/2020	12/27/2020	12/28/2020	12/29/2020	12/30/2020	12/31/2020
A	32.41379310344827	30.76923076923077	26.02739726027397	30.49645390070922	28.87323943661972	27.20588235294117	37.03703703703704	33.33333333333333	28.666666666666668	27.7027027027027	33.33333333333333	37.41496598639456	35.810810810810814	36.11111111111111	35.41666666666667	34.21052631578947	33.55263157894737	29.411764705882355	28.169014084507044	28.169014084507044	33.54430379746836	34.104046242774565	29.25170068027211	20.80536912751678	19.607843137254903	18.954248366013072	26.451612903225808	31.67701863354037	31.543624161073826	25.503355704697988	25.32467532467532	23.33333333333333	23.48993288590604	23.64864864864865	29.86111111111111	28.37837837837838	25.517241379310345	25.67567567567568	26.53061224489796	25.657894736842103	20.56737588652482	26.811594202898554	22.857142857142858	26.174496644295303	22.602739726027394	22.36842105263158	20.54794520547945	25.0	22.53521126760564	22.36842105263158	18.91891891891892	17.647058823529413	26.61290322580645	28.27868852459016	55.28455284552846	25.196850393700785	42.05607476635514	46.36363636363636	32.432432432432435	33.108108108108105	45.04504504504504	26.5	35.333333333333336	34.66666666666667	32.83582089552239	35.82089552238806	34.84848484848485	32.82442748091603	33.08270676691729	33.83458646616541	33.582089552238806	32.83582089552239	35.46099290780142	36.231884057971016	40.15151515151515	38.51851851851852	37.77777777777778	38.51851851851852	35.714285714285715	35.60606060606061	35.25179856115108	36.80555555555556	36.48648648648648	37.41496598639456	39.735099337748345	37.5886524822695	39.00709219858156	39.86013986013986	38.46153846153847	36.48648648648648	36.48648648648648	35.810810810810814	36.02941176470589	37.086092715231786	36.84210526315789	37.17948717948718	37.17948717948718	36.53846153846153	37.17948717948718	37.17948717948718	37.25490196078432	37.735849056603776	35.6687898089172	37.57961783439491	37.34177215189873	37.5	33.33333333333333	33.97435897435898	37.35632183908046	37.12574850299401	35.44303797468354	35.8974358974359	36.41975308641975	34.5679012345679	36.14457831325301	35.625	36.809815950920246	38.18181818181819	37.03703703703704	36.36363636363637	36.36363636363637	36.25730994152047	37.57575757575757	36.64596273291926	37.10691823899371	37.735849056603776	37.17948717948718	32.93413173652694	33.88888888888889	33.13253012048193	33.95061728395062	6.956521739130435	11.607142857142858	12.06896551724138	5.932203389830509	5.785123966942149	10.852713178294572	12.213740458015266	9.67741935483871	7.43801652892562	4.958677685950414	3.488372093023256	6.451612903225806	3.149606299212598	8.396946564885496	6.557377049180328	7.43801652892562	4.6875	7.142857142857142	11.11111111111111	12.0	10.4	3.1746031746031744	2.419354838709677	4.477611940298507	6.521739130434782	7.236842105263158	4.225352112676056	11.801242236024844	7.092198581560284	8.450704225352112	8.450704225352112	2.484472049689441	3.225806451612903	3.0120481927710845	4.3478260869565215	5.442176870748299	4.72972972972973	4.054054054054054	5.405405405405405	5.333333333333334	4.081632653061225	3.401360544217688	4.0	4.635761589403973	3.355704697986577	5.806451612903226	5.69620253164557	6.25	5.357142857142857	7.428571428571429	5.681818181818182	5.747126436781609	4.054054054054054	5.46448087431694	2.702702702702702	3.825136612021858	10.0	9.62566844919786	8.900523560209423	8.421052631578947	5.5	5.5	4.477611940298507	3.684210526315789	5.319148936170213	3.191489361702128	3.763440860215054	6.521739130434782	5.82010582010582	6.349206349206349	7.329842931937172	4.864864864864865	4.787234042553192	6.382978723404255	6.878306878306878	10.106382978723405	8.55614973262032	9.72972972972973	7.936507936507936	6.382978723404255	5.376344086021505	6.417112299465241	9.803921568627452
B	30.344827586206897	18.55670103092784	9.782608695652174	19.186046511627907	16.666666666666664	22.09302325581396	25.0	26.923076923076923	28.662420382165603	29.19254658385093	21.21212121212121	20.35928143712575	21.0843373493976	26.285714285714285	27.32919254658385	24.15730337078652	26.589595375722546	21.83908045977012	16.455696202531644	27.225130890052355	26.627218934911244	24.71264367816092	21.875	17.177914110429448	19.16167664670659	16.969696969696972	16.265060240963855	20.48192771084337	21.73913043478261	15.294117647058824	13.17365269461078	12.429378531073446	20.11173184357542	20.46783625730994	13.93939393939394	12.280701754385964	9.523809523809524	11.976047904191615	11.515151515151516	11.235955056179774	12.972972972972974	14.754098360655735	12.021857923497269	7.142857142857142	10.9375	8.51063829787234	10.112359550561797	8.522727272727272	10.555555555555555	11.494252873563218	9.714285714285714	0.0	41.935483870967744	11.219512195121952	22.58064516129032	8.47953216374269	17.71428571428571	15.204678362573098	18.461538461538463	14.432989690721648	19.897959183673468	15.083798882681563	16.129032258064516	15.675675675675675	13.903743315508022	13.227513227513226	13.157894736842104	12.903225806451612	14.736842105263156	18.461538461538463	15.789473684210526	21.31979695431472	17.032967032967033	18.27956989247312	17.51412429378531	18.39080459770115	21.55688622754491	15.384615384615383	17.142857142857142	24.12060301507537	25.120772946859905	16.666666666666664	22.5130890052356	24.193548387096776	20.958083832335326	17.77777777777778	18.5792349726776	17.5531914893617	15.591397849462366	14.207650273224044	16.0	24.864864864864867	19.25133689839572	16.39344262295082	19.047619047619047	23.456790123456788	26.923076923076923	36.95652173913043	36.70212765957447	21.3903743315508	19.565217391304348	16.756756756756758	17.682926829268293	15.028901734104046	15.204678362573098	17.75147928994083	15.5	17.073170731707318	15.0	18.269230769230766	24.24242424242424	22.5	14.97326203208556	17.61904761904762	15.151515151515152	15.656565656565656	11.917098445595856	10.144927536231885	6.951871657754011	11.224489795918368	9.693877551020408	12.376237623762377	8.212560386473431	2.4875621890547266	5.911330049261084	8.292682926829269	6.944444444444445	9.722222222222223	6.60377358490566	5.365853658536586	12.38095238095238	11.682242990654206	10.294117647058822	10.396039603960396	9.803921568627452	8.780487804878048	6.912442396313365	6.467661691542288	11.057692307692308	9.047619047619047	5.687203791469194	11.688311688311687	5.504587155963304	8.695652173913043	8.24742268041237	8.673469387755102	7.575757575757576	8.173076923076923	9.82905982905983	13.761467889908255	14.814814814814811	9.90990990990991	8.411214953271028	6.451612903225806	7.981220657276995	7.834101382488479	11.848341232227488	10.648148148148149	10.85972850678733	8.860759493670885	7.048458149779736	6.637168141592921	9.01639344262295	7.423580786026202	9.60698689956332	7.52212389380531	9.333333333333334	9.051724137931034	7.5892857142857135	6.666666666666667	8.19672131147541	12.658227848101266	9.95475113122172	9.77777777777778	8.333333333333332	7.6923076923076925	7.6923076923076925	14.349775784753364	11.312217194570136	10.731707317073171	9.90566037735849	3.414634146341464	3.1390134529147984	5.333333333333334	3.636363636363636	7.017543859649122	6.392694063926941	6.018518518518518	6.392694063926941	7.111111111111111	6.382978723404255	6.086956521739131	3.524229074889868	3.463203463203463	4.444444444444445	5.855855855855856	9.29203539823009	10.212765957446807	7.234042553191489	10.822510822510822	6.074766355140187	4.3478260869565215	8.520179372197308	9.77777777777778	8.547008547008547	8.189655172413794	5.240174672489083	6.849315068493151	6.074766355140187	6.5420560747663545	11.363636363636363	10.95890410958904	5.970149253731343	8.962264150943396
C	41.46341463414634	41.46341463414634	51.21951219512195	43.24324324324324	50.0	31.64556962025317	27.027027027027028	40.0	35.55555555555556	34.090909090909086	40.0	40.0	38.63636363636363	26.82926829268293	45.65217391304348	33.33333333333333	40.54054054054054	31.818181818181817	27.500000000000004	24.390243902439025	26.1904761904762	29.72972972972973	27.906976744186046	28.88888888888889	35.294117647058826	30.434782608695656	31.11111111111111	31.11111111111111	36.0	34.69387755102041	33.33333333333333	28.88888888888889	28.88888888888889	31.91489361702128	26.666666666666668	32.608695652173914	30.434782608695656	33.33333333333333	32.608695652173914	34.14634146341464	35.714285714285715	37.2093023255814	34.61538461538461	29.166666666666668	32.5	29.268292682926827	34.090909090909086	34.090909090909086	32.55813953488372	34.14634146341464	36.36363636363637	26.82926829268293	14.492753623188406	23.52941176470588	28.000000000000004	23.52941176470588	25.0	25.37313432835821	31.428571428571427	46.15384615384615	48.71794871794872	45.0	42.10526315789473	44.73684210526316	31.57894736842105	26.31578947368421	20.51282051282051	23.684210526315788	30.0	40.0	38.095238095238095	30.55555555555556	32.432432432432435	28.205128205128204	33.33333333333333	28.205128205128204	30.76923076923077	33.33333333333333	33.33333333333333	26.1904761904762	26.1904761904762	26.1904761904762	22.5	21.428571428571427	35.714285714285715	23.809523809523807	27.27272727272727	26.1904761904762	33.33333333333333	41.46341463414634	33.33333333333333	33.33333333333333	38.095238095238095	35.714285714285715	38.46153846153847	38.46153846153847	30.76923076923077	44.18604651162791	46.51162790697674	34.88372093023256	34.88372093023256	34.090909090909086	30.434782608695656	28.26086956521739	25.0	26.08695652173913	26.08695652173913	23.91304347826087	21.73913043478261	28.205128205128204	26.82926829268293	25.64102564102564	25.64102564102564	27.500000000000004	28.205128205128204	25.64102564102564	34.090909090909086	41.02564102564102	41.02564102564102	25.64102564102564	32.5	23.684210526315788	35.13513513513514	32.432432432432435	43.24324324324324	43.24324324324324	43.24324324324324	21.62162162162162	21.62162162162162	23.684210526315788	23.684210526315788	25.64102564102564	25.0	20.51282051282051	18.421052631578945	23.07692307692308	20.51282051282051	20.0	20.0	25.64102564102564	29.268292682926827	28.205128205128204	28.205128205128204	30.23255813953488	30.23255813953488	30.23255813953488	26.82926829268293	23.07692307692308	26.82926829268293	19.565217391304348	31.818181818181817	33.33333333333333	41.86046511627907	46.51162790697674	46.51162790697674	27.906976744186046	24.390243902439025	34.88372093023256	31.70731707317073	25.58139534883721	23.809523809523807	23.809523809523807	18.367346938775512	20.0	13.461538461538462	21.27659574468085	28.26086956521739	23.404255319148938	15.909090909090908	8.695652173913043	10.638297872340424	10.869565217391305	10.869565217391305	10.638297872340424	11.363636363636363	11.363636363636363	16.666666666666664	10.256410256410255	34.0	26.666666666666668	14.285714285714285	14.285714285714285	13.636363636363637	13.636363636363637	18.75	13.333333333333334	13.333333333333334	20.0	22.5	25.71428571428571	35.0	30.0	22.22222222222222	21.428571428571427	32.432432432432435	28.57142857142857	23.943661971830984	21.428571428571427	25.396825396825395	23.809523809523807	27.11864406779661	23.33333333333333	23.63636363636364	31.03448275862069	21.5686274509804	28.57142857142857	22.41379310344828	15.254237288135592	7.4074074074074066	6.779661016949152	8.333333333333332	11.11111111111111	10.44776119402985	7.8125
D	47.45762711864407	33.33333333333333	31.57894736842105	36.84210526315789	38.46153846153847	44.06779661016949	42.85714285714285	46.55172413793103	40.0	41.46341463414634	27.27272727272727	20.0	44.44444444444444	51.28205128205128	44.73684210526316	40.67796610169492	34.54545454545455	40.0	21.62162162162162	33.33333333333333	26.82926829268293	29.310344827586203	31.746031746031743	27.11864406779661	31.14754098360656	28.57142857142857	38.70967741935484	25.925925925925924	27.77777777777778	29.629629629629623	19.51219512195122	20.51282051282051	29.23076923076924	35.483870967741936	29.310344827586203	33.80281690140845	32.857142857142854	30.985915492957744	23.684210526315788	23.07692307692308	23.728813559322035	37.87878787878788	32.35294117647059	19.565217391304348	20.930232558139537	26.31578947368421	32.25806451612903	27.41935483870968	39.39393939393939	36.98630136986301	29.577464788732392	27.13178294573644	34.645669291338585	33.88429752066116	42.64705882352941	42.74809160305343	19.23076923076924	9.183673469387756	19.29824561403509	16.94915254237288	11.904761904761903	38.70967741935484	28.125	25.71428571428571	25.333333333333336	13.636363636363637	14.516129032258066	7.84313725490196	18.867924528301888	14.583333333333334	13.725490196078432	18.64406779661017	15.0	10.9375	10.909090909090908	12.280701754385964	19.642857142857142	32.3943661971831	14.000000000000002	15.09433962264151	26.41509433962264	25.925925925925924	23.07692307692308	21.5686274509804	20.75471698113208	22.22222222222222	25.86206896551724	28.30188679245283	1.9230769230769231	7.272727272727272	7.142857142857142	7.84313725490196	5.769230769230769	9.803921568627452	18.0	14.893617021276595	12.244897959183673	17.02127659574468	16.0	11.320754716981131	17.647058823529413	20.454545454545457	25.58139534883721	18.367346938775512	16.666666666666664	21.5686274509804	27.659574468085108	11.76470588235294	6.0	20.0	20.930232558139537	23.07692307692308	25.0	17.5	16.666666666666664	13.636363636363637	17.77777777777778	18.181818181818183	23.684210526315788	29.545454545454547	6.25	6.521739130434782	6.382978723404255	13.333333333333334	12.76595744680851	12.76595744680851	13.953488372093023	20.454545454545457	7.317073170731707	11.363636363636363	6.8181818181818175	9.30232558139535	2.857142857142857	13.953488372093023	6.666666666666667	0.0	6.666666666666667	6.521739130434782	9.090909090909092	2.272727272727273	4.25531914893617	10.416666666666668	4.081632653061225	6.521739130434782	6.382978723404255	4.3478260869565215	10.638297872340424	8.51063829787234	12.0	4.25531914893617	8.0	6.25	4.081632653061225	4.444444444444445	4.444444444444445	2.2222222222222223	2.1739130434782608	2.1739130434782608	11.363636363636363	11.363636363636363	10.0	10.0	6.0	4.081632653061225	1.818181818181818	3.571428571428571	2.0	4.0	4.0	7.6923076923076925	1.9230769230769231	1.8867924528301887	1.7543859649122806	5.084745762711865	0.0	0.0	1.818181818181818	0.0	0.0	1.694915254237288	1.7857142857142856	3.571428571428571	5.357142857142857	3.571428571428571	0.0	3.4482758620689653	0.0	0.0	4.545454545454546	1.5151515151515151	0.0	0.0	0.0	0.0	3.1746031746031744	3.1746031746031744	1.7857142857142856	1.6129032258064515	0.0	1.5384615384615383	2.941176470588235	3.225806451612903	4.838709677419355	6.0606060606060606	9.375	7.8125	8.333333333333332	5.0	1.818181818181818	5.660377358490567	3.225806451612903	3.225806451612903	2.985074626865672	0.0
E	28.48928384736017	26.805194805194805	28.000000000000004	25.536261491317667	25.88780236747298	24.527310924369747	25.975538730343622	26.02291325695581	23.18206670311646	21.724890829694324	21.490750816104462	21.436343852013056	25.040562466197947	29.9939649969825	27.881040892193308	22.503961965134707	21.5748031496063	20.69327731092437	21.50706436420722	22.96801258521237	22.44456462952948	23.479188900747065	21.15987460815047	20.07242628039317	21.09768378650553	22.243902439024392	22.74590163934426	22.66035751840168	23.28767123287671	24.876981957353745	18.33987661245093	19.320843091334893	20.77922077922078	21.41549725442343	22.67977873386601	19.42926533090468	17.525162818235643	14.302461899179368	15.244261330194233	17.27810650887574	17.307692307692307	17.318099819603127	17.27218582489577	15.353181552831291	15.12893982808023	16.289592760180994	17.84090909090909	17.32418524871355	19.29316338354577	20.705092333519865	18.64969562811289	20.43956043956044	17.82312925170068	20.02670226969292	15.868263473053892	18.995098039215684	16.57722122838402	17.162872154115586	13.406848520023216	13.093196112064035	18.188795088257866	19.127272727272725	17.132442284325638	18.323353293413174	17.338003502626968	16.914285714285715	17.149478563151796	18.29484902309059	19.26770708283313	20.643594414086216	20.373719107896324	19.929453262786595	18.21428571428571	17.124105011933175	17.336532693461308	18.72037914691943	21.052631578947366	20.868014268727705	20.24647887323944	18.25581395348837	17.612638970157988	17.535545023696685	17.861409796893668	18.29634073185363	19.75757575757576	18.039687312086592	18.305687203791468	16.686602870813395	17.495611468695145	16.901408450704224	18.61547411285631	19.4765672550213	16.986794717887154	16.775728732897086	18.58407079646018	18.50728155339806	19.696048632218847	20.67714631197098	19.72586412395709	22.599880739415624	18.80952380952381	18.67612293144208	18.37933059307105	19.127316198445907	21.960072595281307	21.633150517976844	18.59774212715389	17.207415990730013	17.636887608069166	19.055944055944053	18.30065359477124	19.288728149487643	18.425760286225405	17.763975155279503	17.016029593094945	16.546329723225032	16.976604679064184	15.575221238938052	17.29490022172949	17.24728726442033	18.01801801801802	15.838339705079193	15.451107509454348	14.95427649273803	15.724946695095948	16.809881847475832	17.030812324929972	15.850302696752887	14.715189873417724	13.326337880377752	13.385826771653544	14.53790238836968	14.546430488459476	14.43526170798898	12.527233115468407	12.224017232094775	12.808875441250631	13.071895424836605	13.643410852713178	13.447559709241952	12.762605042016803	12.708860759493673	11.911764705882351	11.273792093704246	11.720321931589538	13.138324243926624	14.09090909090909	14.256515074093	10.59365404298874	9.48678071539658	9.44558521560575	8.223350253807107	8.512820512820513	8.864696734059098	9.375	9.011943539630836	8.160083160083161	8.673469387755102	9.12316269640142	10.179948586118252	11.51332327802916	11.276268580215277	9.277293695540749	8.572869389813414	8.469539375928678	7.34549138804458	6.663301362948006	7.36132711249352	6.770553465878559	6.28456510809452	5.5611729019211324	5.1448551448551445	5.885337392186707	5.645582854155776	6.573498964803312	6.4498644986449865	5.852674066599395	4.947916666666666	6.037544393708777	6.246773360867321	11.409068746952707	6.077922077922078	5.879345603271983	5.442176870748299	7.466281310211946	4.506329113924051	4.26679744973026	4.372722540343571	4.1210224308815855	3.133159268929504	3.957010258915486	3.6217303822937614	3.373015873015873	3.8461538461538463	3.4958148695224027	3.8559107052257735	3.3368644067796613	4.23469387755102	3.855659911023233	4.794520547945205	3.5180722891566263	3.816425120772947	4.090685066535239	4.324586977648202	3.554040895813048	4.322200392927308	3.791929995138552	4.75012370113805	4.3713163064833	4.079650315687227	3.1707317073170733	3.004694835680751	3.019213174748399	2.957486136783734
F	62.676056338028175	66.91176470588235	66.66666666666666	66.18705035971223	67.37588652482269	70.13888888888889	68.70748299319727	66.44736842105263	63.87096774193548	62.40601503759399	63.87096774193548	62.58064516129033	65.0	62.75862068965517	60.40268456375839	59.86842105263158	61.18421052631579	61.43790849673203	66.19718309859155	65.95744680851064	64.53900709219859	67.14285714285714	63.94557823129252	61.18421052631579	61.43790849673203	63.013698630136986	61.8421052631579	63.6986301369863	62.91390728476821	60.130718954248366	63.94557823129252	63.05732484076433	63.05732484076433	62.65822784810127	62.42038216560509	64.74358974358975	62.893081761006286	58.27814569536424	56.79012345679012	55.625	56.17283950617284	56.44171779141104	59.11949685534591	54.49101796407185	54.761904761904766	55.81395348837209	57.05128205128205	53.65853658536586	54.49101796407185	52.071005917159766	54.54545454545454	43.38235294117647	42.72300469483568	39.52569169960474	56.98324022346368	43.25396825396825	22.916666666666664	22.167487684729064	34.959349593495936	35.53719008264463	33.88429752066116	39.42307692307692	35.0	37.5	31.93277310924369	32.5	30.57851239669421	33.33333333333333	31.666666666666664	31.746031746031743	32.743362831858406	21.0	19.607843137254903	23.300970873786408	21.15384615384616	17.346938775510203	18.367346938775512	20.588235294117645	19.607843137254903	20.588235294117645	18.75	23.958333333333336	22.916666666666664	19.791666666666664	22.115384615384613	19.23076923076924	12.0	16.666666666666664	21.052631578947366	17.02127659574468	13.541666666666666	16.666666666666664	16.666666666666664	16.49484536082474	17.708333333333336	20.61855670103093	20.833333333333336	25.0	18.68131868131868	17.708333333333336	17.708333333333336	15.625	16.666666666666664	19.565217391304348	18.27956989247312	14.432989690721648	14.14141414141414	14.432989690721648	18.94736842105264	10.1010101010101	10.20408163265306	7.000000000000001	11.76470588235294	6.862745098039216	11.34020618556701	11.76470588235294	12.745098039215684	8.695652173913043	10.869565217391305	11.578947368421051	10.416666666666668	10.416666666666668	14.893617021276595	19.148936170212767	22.34042553191489	21.875	27.659574468085108	26.21359223300971	33.33333333333333	29.166666666666668	34.375	19.35483870967742	15.053763440860216	16.842105263157894	19.791666666666664	23.232323232323232	17.346938775510203	15.625	15.625	15.217391304347828	11.702127659574469	12.5	17.708333333333336	12.5	15.625	20.833333333333336	21.875	19.587628865979383	13.26530612244898	12.76595744680851	12.5	17.708333333333336	17.708333333333336	19.791666666666664	16.666666666666664	17.894736842105264	21.875	16.666666666666664	12.5	11.458333333333332	13.684210526315791	11.458333333333332	5.208333333333334	4.25531914893617	3.125	10.416666666666668	13.541666666666666	17.708333333333336	11.458333333333332	9.375	9.375	14.583333333333334	8.333333333333332	8.60215053763441	11.956521739130435	16.842105263157894	8.24742268041237	8.333333333333332	8.333333333333332	8.421052631578947	4.123711340206185	5.825242718446602	2.9702970297029703	3.0	6.25	6.185567010309279	8.333333333333332	6.0	4.123711340206185	3.0303030303030303	6.0606060606060606	5.1020408163265305	4.950495049504951	5.0	10.0	9.375	8.16326530612245	11.0	8.16326530612245	7.216494845360824	11.458333333333332	6.122448979591836	7.07070707070707	8.16326530612245	12.244897959183673	9.70873786407767	6.122448979591836	24.107142857142858	24.793388429752067	7.291666666666667	9.183673469387756	7.142857142857142	4.081632653061225	5.0
G	34.42136498516321	28.075709779179807	28.93081761006289	27.8125	27.607361963190183	28.57142857142857	22.105263157894736	34.84848484848485	28.478964401294498	24.0	23.624595469255663	25.161290322580644	27.81456953642384	24.829931972789115	22.666666666666664	20.875420875420875	18.64951768488746	22.006472491909385	23.88535031847134	21.5686274509804	28.33876221498372	26.31578947368421	24.509803921568626	23.322683706070286	25.159235668789808	29.677419354838708	29.03225806451613	30.47619047619048	27.07006369426752	27.1875	24.61059190031153	27.72585669781932	27.8125	32.70440251572327	30.69620253164557	31.93548387096774	28.391167192429023	27.10280373831776	26.15384615384616	25.15527950310559	25.617283950617285	27.1875	22.955974842767297	21.75226586102719	22.45508982035928	21.846153846153847	21.951219512195124	22.22222222222222	20.77151335311573	18.885448916408667	19.26605504587156	12.4031007751938	26.36986301369863	7.003891050583658	8.333333333333332	10.79136690647482	8.503401360544217	8.970099667774086	6.185567010309279	8.620689655172415	22.818791946308725	13.725490196078432	13.175675675675674	12.203389830508476	12.852664576802509	13.099041533546329	12.37785016286645	14.18918918918919	11.724137931034482	8.450704225352112	12.37458193979933	13.422818791946307	13.058419243986256	12.333333333333334	11.589403973509931	14.838709677419354	13.96103896103896	14.56953642384106	9.570957095709572	12.5	11.34020618556701	15.463917525773196	15.120274914089348	14.487632508833922	12.794612794612794	12.91390728476821	13.953488372093023	13.559322033898304	12.0	12.040133779264217	15.151515151515152	11.14864864864865	9.210526315789473	9.523809523809524	8.012820512820513	10.37735849056604	9.24092409240924	8.053691275167784	8.21917808219178	9.32475884244373	9.294871794871796	7.741935483870968	8.766233766233766	10.610932475884244	10.967741935483872	10.06711409395973	10.828025477707008	8.333333333333332	11.89710610932476	14.473684210526317	13.898305084745765	16.49484536082474	16.83848797250859	15.878378378378375	15.488215488215488	12.32876712328767	17.627118644067796	16.206896551724135	13.31058020477816	15.172413793103448	8.96551724137931	12.837837837837837	9.215017064846416	8.275862068965518	9.183673469387756	14.521452145214525	14.000000000000002	8.59106529209622	8.19112627986348	6.802721088435375	8.873720136518772	10.344827586206897	10.104529616724738	8.275862068965518	9.183673469387756	8.637873754152823	5.723905723905724	5.762711864406779	5.802047781569966	7.457627118644068	7.612456747404845	4.09556313993174	4.983388704318937	3.424657534246576	4.137931034482759	8.96551724137931	8.304498269896193	8.19112627986348	8.561643835616438	10.847457627118644	10.16949152542373	11.864406779661016	8.421052631578947	8.741258741258742	8.620689655172415	8.24742268041237	10.309278350515465	11.11111111111111	8.304498269896193	10.0	10.580204778156997	13.945578231292515	9.863945578231291	7.746478873239436	10.616438356164384	9.58904109589041	8.421052631578947	7.958477508650519	9.764309764309765	8.552631578947368	7.82312925170068	11.22112211221122	10.666666666666668	12.052117263843648	8.695652173913043	8.02675585284281	6.270627062706271	6.164383561643835	7.849829351535837	6.101694915254238	5.555555555555555	9.215017064846416	6.930693069306932	6.270627062706271	4.5602605863192185	7.868852459016394	8.609271523178808	7.308970099667775	7.395498392282958	6.25	7.763975155279502	5.144694533762058	16.129032258064516	8.544303797468354	9.14826498422713	7.961783439490445	7.419354838709677	8.832807570977918	9.206349206349207	8.074534161490684	7.763975155279502	7.6923076923076925	7.741935483870968	9.17721518987342	7.861635220125786	10.21671826625387	7.9113924050632916	7.07395498392283	8.176100628930817	5.88235294117647	5.329153605015674	6.153846153846154	6.1946902654867255	8.55457227138643
